0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1,1,1,0.0,0.22580645161290322,0.5806451612903226,0.0,0.0,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.2153846153846154,0.6,0.0,0.0,0.0,0.13846153846153847,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.2028985507246377,0.6231884057971014,0.0,0.0,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.23333333333333334,0.5666666666666667,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.2028985507246377,0.6231884057971014,0.0,0.0,0.0,0.07246376811594203,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.20588235294117646,0.6176470588235294,0.0,0.0,0.0,0.08823529411764706,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.22580645161290322,0.5806451612903226,0.0,0.0,0.0,0.0967741935483871,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.2028985507246377,0.6231884057971014,0.0,0.0,0.0,0.10144927536231885,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.2,0.6285714285714286,0.0,0.0,0.0,0.14285714285714285,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.21212121212121213,0.6060606060606061,0.0,0.0,0.0,0.09090909090909091,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.208955223880597,0.6119402985074627,0.0,0.0,0.0,0.14925373134328357,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.23728813559322035,0.559322033898305,0.0,0.0,0.0,0.1016949152542373,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.1891891891891892,0.6486486486486487,0.0,0.0,0.0,0.12162162162162163,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.19718309859154928,0.6338028169014085,0.0,0.0,0.0,0.1267605633802817,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.2222222222222222,0.5873015873015873,0.0,0.0,0.0,0.1111111111111111,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.21875,0.59375,0.0,0.0,0.0,0.078125,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.2153846153846154,0.6,0.0,0.0,0.0,0.1076923076923077,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.2222222222222222,0.5873015873015873,0.0,0.0,0.0,0.09523809523809523,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.2692307692307692,0.5,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,564,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066666666666667,0.0,4.4,0.3333333333333333,10732,1,1,-1,-1,1,1,-1,1,1,-1,0,-1,1.0,0,0.6666666666666665,-1
0,1,1,1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17,1,1,1,1,1,1,-1,1,1,0,0,-1,0.0,1,0.0,-1
0,1,1,1,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
